"STATION","NAME","DATE","AWND","PGTM","PRCP","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT08","WT09"
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2017-06-17","7.61"," 1644","0.00",,"86","67","  210","  220","18.1","27.1",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2017-06-19","8.50"," 1328","0.04",,"77","60","  270","  280","23.9","31.1",,,"    1",,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2017-06-20","11.18"," 1158","0.06",,"77","55","  270","  270","25.9","33.1","    1",,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2017-06-21","4.03"," 1018","0.00",,"76","52","  310","  310","12.1","15.0","    1",,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2017-06-22","9.17"," 1948","0.08",,"87","62","  190","  190","23.0","31.1","    1",,"    1",,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2017-06-23","8.50"," 0851","0.21",,"78","64","  340","  350","21.9","29.1","    1",,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2017-06-24","12.30"," 1530","0.00",,"78","61","  280","  280","25.9","33.1",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2017-06-25","9.17"," 0918","0.06",,"69","55","  270","  280","21.9","30.0",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2017-06-26","12.08"," 1314","0.00",,"71","53","  280","  270","25.9","35.1",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2017-06-27","10.74"," 1017",,,"73","50","  280","  280","19.9","27.1",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2017-06-28","6.93"," 1428","0.00",,"77","50","  220","  180","17.0","23.9",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2017-06-29","10.96"," 1617","0.01",,"87","65","  230","  230","21.0","29.1",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2017-06-30","7.83"," 0126","0.31",,"85","67","  260","  210","15.0","21.9","    1",,"    1",,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2017-07-01","9.17"," 1237","0.09",,"82","66","  290","  290","36.0","46.1",,,"    1",,,"    1",
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2017-07-02","9.84"," 1406","0.00",,"82","61","  270","  260","19.9","23.9",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2017-07-03","5.59"," 1951","0.00",,"81","61","   70","   70","13.0","17.0",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2017-07-04","5.37"," 1139","0.00",,"82","54","   90","   60","13.0","15.0","    1",,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2017-07-05","3.58"," 1201","0.00",,"85","56","  150","  140","12.1","15.0","    1",,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2017-07-06","4.70"," 1547","0.00",,"89","61","  270","  180","13.0","19.9",,,,,,"    1",
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2017-07-07","9.17"," 1645","0.36",,"86","66","  330","  330","23.9","33.1","    1",,"    1",,,"    1",
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2017-07-08","8.28"," 1310","0.00",,"76","63","  330","  320","17.0","21.9",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2017-07-09","8.05"," 1309","0.00",,"82","57","  240","  270","16.1","23.0",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2017-07-10","5.14"," 1410","0.06",,"76","64","  190","  180","13.0","16.1","    1",,"    1",,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2017-07-11","3.36"," 2057","0.67",,"87","65","   10","   10","14.1","18.1",,"    1","    1",,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2017-07-12","4.47"," 1114","0.27",,"80","69","  230","  220","16.1","21.0","    1",,"    1",,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2017-07-13","7.83"," 0410","0.26",,"82","70","  280","  210","17.0","27.1","    1",,"    1",,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2017-07-14","9.62"," 1437","0.00",,"79","65","  290","  290","19.9","25.1",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2017-07-15","6.49"," 1625","0.00",,"79","60","  280","  270","14.1","17.0",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2017-07-16","8.50"," 1755","0.00",,"76","61","   10","  360","16.1","19.9","    1",,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2017-07-17","4.47"," 1323","0.00",,"79","57","  320","  350","13.0","15.0","    1",,,,,"    1",
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2017-07-18","3.80"," 1613","0.00",,"85","59","  210","  230","12.1","16.1","    1",,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2017-07-19","5.37"," 1616","0.00",,"89","69","  300","  310","13.0","17.0",,,,,,"    1",
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2017-07-20","6.93"," 0947","0.00",,"85","72","  280","  280","23.9","30.0","    1",,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2017-07-21","4.03"," 0749","0.00",,"87","68","   30","   10","10.1","14.1","    1",,,,,"    1",
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2017-07-22","6.26"," 1701","0.12",,"84","70","  310","   90","17.0","23.0","    1",,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2017-07-23","5.14"," 2018","0.00",,"84","67","   20","   10","14.1","17.0",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2017-07-24","10.51"," 0723","0.00",,"74","60","   10","  230","21.0","34.0",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2017-07-25","4.47"," 1100","0.00",,"79","53","   20","   20","13.0","17.0",,,,,,"    1",
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2017-07-26","5.82"," 1239","0.00",,"82","60","  180","  210","15.0","21.0",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2017-07-27","6.26"," 1652","0.00",,"84","65","   50","   40","17.0","21.0",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2017-07-28","11.86"," 1410","0.00",,"77","58","   20","   30","25.1","34.0",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2017-07-29","8.95"," 1226","0.00",,"82","57","   50","   50","18.1","21.9",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2017-07-30","3.80"," 1234","0.00",,"85","60","  300","  320","14.1","17.0",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2017-07-31","3.80"," 1047","0.00",,"86","59","  280","  270","14.1","19.0",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2017-08-01","5.82"," 1127","0.00",,"86","63","  290","  290","17.0","23.0",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2017-08-02","5.59"," 1422","0.30",,"85","66","  310","  300","25.9","31.1","    1",,"    1",,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2017-08-03","4.70"," 1801","1.12",,"80","64","  210","  220","23.0","31.1","    1",,"    1",,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2017-08-04","13.65"," 1650","0.02",,"74","58","  270","  220","25.1","35.1","    1",,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2017-08-05","10.51"," 0302","0.00",,"74","56","  280","  290","21.9","28.0",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2017-08-06","4.03"," 1839","0.03",,"76","55","  340","  320","18.1","23.9","    1",,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2017-08-07","5.59"," 1837","0.02",,"76","58","  340","  340","15.0","19.0","    1",,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2017-08-08","6.04"," 1256","0.00",,"80","54","  280","  310","15.0","23.0",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2017-08-09","4.03"," 1451","0.00",,"83","61","  210","  200","13.0","17.0",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2017-08-10","3.58"," 1600","0.00",,"82","59","  220","  170","10.1","14.1",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2017-08-11","6.49"," 1324","0.23",,"79","65","  360","  350","23.0","33.1","    1",,"    1",,"    1",,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2017-08-12","8.05"," 1439","0.01",,"76","61","  330","  320","21.9","25.9","    1",,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2017-08-13","3.58"," 1207","0.00",,"80","58","  150","  270","12.1","15.0","    1",,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2017-08-14","5.14"," 1353","0.00",,"81","61","  140","  140","13.0","21.9",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2017-08-15","4.47"," 1219","0.24",,"81","63","  340","  340","13.0","17.0","    1",,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2017-08-16","6.49"," 1754","0.00",,"82","59","  120","  120","15.0","19.0",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2017-08-17","8.72"," 2354","0.10",,"80","69","  170","  230","16.1","21.0","    1",,,,,"    1",
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2017-08-18","14.09"," 1344","0.00",,"76","65","  270","  280","25.9","32.0","    1",,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2017-08-19","7.61"," 1113","0.00",,"78","60","  280","  280","17.0","21.9",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2017-08-20","3.58"," 1424","0.00",,"84","56","  240","  190","15.0","19.9","    1",,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2017-08-21","4.92"," 2320","0.00",,"87","65","  250","  260","18.1","25.1","    1",,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2017-08-22","12.53"," 1321","0.10",,"79","61","  280","  270","30.0","38.0","    1",,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2017-08-23","10.07"," 1003","0.00",,"74","57","  280","  300","19.9","25.1",,,,,,"    1",
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2017-08-24","6.49"," 1149","0.00",,"68","52","  320","  310","18.1","21.0",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2017-08-25","4.25"," 1027","0.00",,"72","48","  330","  360","14.1","18.1",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2017-08-26","2.91"," 1430","0.00",,"74","47","  350","   20","10.1","14.1","    1",,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2017-08-27","4.92"," 1448","0.00",,"76","55","   50","   60","13.0","16.1",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2017-08-28","4.70"," 1617","1.50",,"71","60","  280","  290","25.1","32.0","    1",,"    1",,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2017-08-29","3.58"," 1354","0.11",,"71","61","  100","  100","13.0","18.1",,"    1","    1",,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2017-08-30","4.25"," 2326","0.00",,"79","60","  300","  300","14.1","17.0",,"    1",,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2017-08-31","10.07"," 0638","0.00",,"69","51","   30","   10","18.1","25.1",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2017-09-01","7.83"," 1030","0.00",,"65","46","   70","   50","17.0","23.0",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2017-09-02","7.61"," 1127","0.00",,"71","48","  120","   60","14.1","21.0",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2017-09-03","8.28"," 1211","0.06",,"74","53","  280","  270","19.9","23.0","    1",,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2017-09-04","10.29"," 1427","0.01",,"82","58","  300","  220","23.0","32.0","    1",,"    1",,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2017-09-05","7.83"," 1832","0.05",,"70","50","  280","  280","21.9","28.0","    1",,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2017-09-06","6.04"," 2003","0.00",,"66","48","  300","  290","14.1","16.1",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2017-09-07","9.62"," 1537","0.03",,"65","48","  290","  270","25.1","38.0",,,"    1",,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2017-09-08","7.61"," 1444","0.00",,"65","47","   10","   10","17.0","21.0",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2017-09-09","2.91"," 1238","0.00",,"64","42","   50","   70","13.0","16.1",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2017-09-10","2.01"," 0926","0.00",,"68","42","   50","   40","12.1","15.0","    1",,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2017-09-11","1.79"," 1308","0.00",,"73","45","  170","  170","8.9","12.1","    1",,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2017-09-12","2.68"," 1137","0.00",,"77","46","   60","   30","8.9","13.0","    1",,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2017-09-13",," 1534",,,"76","62","  210","  220","15.0","19.0",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2017-09-14","2.68"," 1356","0.00",,"78","55","  130","  130","10.1","13.0",,"    1",,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2017-09-15","2.46"," 1044","0.00",,"78","55","  160","  280","8.9","11.0",,"    1",,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2017-09-16","3.58"," 1445","0.00",,"80","55","  160","  180","13.0","15.0",,"    1",,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2017-09-17","4.70"," 1255","0.00",,"85","56","  220","  160","14.1","19.9",,"    1",,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2017-09-18","5.59"," 1046","0.01",,"71","59","   30","   40","13.0","15.0","    1",,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2017-09-19","5.37"," 1324","0.07",,"71","59","  130","   70","10.1","14.1","    1",,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2017-09-20","4.25"," 1408","0.00",,"81","64","  140","  130","10.1","14.1",,"    1",,,,"    1",
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2017-09-21","4.70"," 1743","0.00",,"91","64","  310","  320","16.1","18.1","    1",,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2017-09-22","2.46"," 0034","0.00",,"90","65","  160","  130","8.9","11.0","    1",,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2017-09-23","2.24"," 1415","0.00",,"92","63","  140","  140","12.1","14.1","    1",,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2017-09-24","4.03"," 1215","0.00",,"90","63","  140","  120","13.0","16.1","    1",,,,,,
